gene,trim.321ra.gtf,trim.331ra.gtf,trim.336r.gtf,trim.370r.gtf,trim.380r.gtf,trim.410r.gtf,trim.414r.gtf,trim.419r.gtf,trim.468r.gtf,trim.512r.gtf,trim.549r.gtf,trim.568r.gtf,trim.571r.gtf,trim.581r.gtf,trim.586r.gtf
Ahyacinthus02304,7.739910821,8.463930788,9.559106372,8.556900524,8.677310312,7.734905442,7.610158232,7.834201308,8.679942349,8.480386773,8.625987906,7.886464211,8.863295092,6.47174412,6.47174412
Ahyacinthus02305,9.259071222,8.238844047,7.439589838,6.47174412,6.47174412,7.970519957,7.906715999,8.011117652,7.966370709,8.60329914,8.230083795,6.47174412,8.135105547,6.47174412,7.627754114
Ahyacinthus12259,9.911541303,9.59460327,9.301352032,8.963868183,9.776973109,9.473645293,10.15694203,9.526613585,9.139422454,9.443749262,9.595822541,9.599361283,9.454229607,10.25660492,9.222549733
Ahyacinthus12258,7.237374544,7.827101723,7.88875199,9.429531904,7.781421392,7.991508902,7.414631138,7.97865167,8.236746367,9.010887366,8.19734543,6.47174412,7.993611903,7.654389776,8.429103182
Ahyacinthus12255,8.298763749,7.995272793,6.47174412,8.929483214,8.90811716,8.881868458,10.343891,8.451669815,8.393336721,8.949383568,8.524367301,9.875264521,8.80674847,6.47174412,8.376512771
Ahyacinthus12254,13.75227363,9.087858601,10.40200634,9.60382222,9.146208602,8.284176655,10.90789414,8.502487512,8.576850294,10.80349931,9.155705142,14.75222252,7.894215782,7.901810057,9.84440802
Ahyacinthus12257,9.39419371,9.587341716,9.299592241,8.119778208,9.656454029,9.422921908,10.26209132,9.294743999,9.475889621,9.147233216,9.635009945,9.685796188,9.953343788,9.32667788,9.40049883
Ahyacinthus12256,8.566813324,8.907795905,8.119464766,10.68678251,8.323408852,8.251283785,7.906715999,8.310740076,8.464828965,8.05281456,8.389917702,9.022051034,8.38732487,6.47174412,8.368222578
Ahyacinthus12251,11.84055284,11.97866902,11.88411193,11.45883972,12.56073458,12.09372473,11.13383283,12.19211896,12.66672542,11.84136504,12.0917446,13.31342957,11.83698907,12.20574437,12.09674242
Ahyacinthus12250,7.636836427,7.461203293,7.504904637,6.47174412,7.083535233,8.100515124,7.316086317,7.838369059,7.971896934,8.02298069,7.075559662,7.651256796,8.196599181,8.126017208,8.155348042
Ahyacinthus12253,10.12910962,10.0017799,10.64156288,8.097667101,10.12875184,9.402104958,10.21315481,10.12444327,10.26894607,9.779779389,9.354268879,9.302575562,10.26347054,9.174139762,10.07041988
Ahyacinthus12252,8.856099913,9.611402387,9.80405641,6.47174412,10.50447007,9.446822212,7.926795554,9.600310207,10.85561719,9.015504998,8.781551592,10.04991728,8.871181763,6.47174412,10.53162829
Ahyacinthus15708,9.547295797,9.76387124,9.666048769,9.405109327,9.862910452,9.538536029,10.19706196,10.23388839,9.25144232,10.2259419,9.753845857,9.601432904,9.909353684,10.25660492,10.18397816
Ahyacinthus15709,11.15027662,11.50789762,11.95572011,11.91958587,11.25610172,12.35479596,13.36973953,11.45013988,11.48312006,12.48500358,11.98470152,12.27234052,11.6289693,13.02625869,12.24127198
Ahyacinthus15706,7.309930558,7.61517009,7.504904637,6.47174412,6.47174412,7.216260395,9.16499724,7.458553846,6.47174412,7.173231591,7.475201718,6.47174412,6.47174412,6.47174412,6.47174412
Ahyacinthus15707,7.785715736,8.287894441,7.782210516,8.224538823,7.238296561,6.47174412,9.49946532,7.97865167,7.356217228,7.424384034,7.623134251,7.753645776,7.292755783,6.47174412,7.378582122
Ahyacinthus15704,9.524645001,9.566561066,9.378319389,9.21155786,8.886963451,9.311853036,10.12230816,9.782300465,8.950831042,9.563531611,9.816099326,9.335513213,9.942473434,9.662099685,9.127688764
Ahyacinthus15705,9.558485469,9.23605563,9.45125351,8.477572656,9.417321379,8.980338778,9.855212194,9.35894006,10.00288844,9.608318382,9.623692643,9.080522767,9.815065688,6.47174412,10.14031723
Ahyacinthus15702,7.588377782,7.716084302,8.187163435,10.78335063,7.381189293,7.285567869,6.47174412,7.39448842,6.47174412,7.261753462,8.168555912,6.47174412,6.47174412,6.47174412,7.882986195
Ahyacinthus15703,9.145234362,8.353433267,8.846916937,6.47174412,8.546121886,8.400259027,8.37159837,8.622456169,8.292584237,8.179811226,8.306101256,8.130919876,8.176451673,6.47174412,9.856952858
Ahyacinthus15700,8.028971619,8.32887379,6.73729974,9.32916217,7.030917828,6.47174412,7.568651177,6.47174412,9.366319615,8.387213429,8.781551592,6.47174412,6.47174412,6.47174412,8.836830525
Ahyacinthus15701,9.522567572,9.323762483,8.491577553,9.32916217,8.641888824,10.28843489,8.546636523,8.985149543,7.909544848,8.278453506,7.896128015,8.999860056,8.0702324,11.38860568,8.831022303
Ahyacinthus20562,7.477507019,7.757849417,7.793944368,7.523662587,8.123449549,6.47174412,6.47174412,7.500696064,6.47174412,7.771471386,6.47174412,6.47174412,7.522637963,6.47174412,6.47174412
Ahyacinthus14836,9.539101419,9.149067598,9.721839418,9.320461708,9.788144219,9.281688273,9.288525118,9.128789901,9.3284339,8.850668894,9.245837346,9.542240259,8.859334304,9.455897792,8.693149476
Ahyacinthus03479,8.618325271,8.386430786,8.370113055,6.47174412,8.562582556,8.76449968,9.205596286,8.755950597,8.236746367,8.026334182,8.528007891,8.155826098,8.485990577,9.397082986,9.099337539
Ahyacinthus03478,9.035955454,8.879710269,8.679849005,8.795309347,8.390708016,8.994510122,8.621736632,8.990080378,8.373828116,8.545499865,8.441534176,8.890052953,9.118438873,6.47174412,8.380637344
Ahyacinthus03473,8.933171027,8.832255004,8.166418862,9.582280212,8.11565204,8.091019586,9.159367047,8.862874321,8.317521996,8.435851512,8.472281733,9.370132411,7.902848865,6.47174412,8.325923247
Ahyacinthus03472,8.175813532,7.936262204,8.449048373,6.47174412,7.681531413,8.598299319,8.381797258,8.014668252,8.145467578,7.678513256,7.416473523,8.415547074,7.145052493,7.075351098,7.920093704
Ahyacinthus03471,8.691012515,7.515498478,7.573056347,9.123841028,8.967651307,8.970808289,7.554393559,8.262845354,8.267129794,7.37382454,7.87119107,8.54347237,7.457363221,9.174139762,8.165211618
Ahyacinthus03470,8.337144587,8.488745475,7.396060794,6.47174412,7.93841933,6.47174412,7.554393559,8.103331217,7.653503052,7.528175298,7.654782596,7.621380714,8.222947471,6.47174412,7.851064333
Ahyacinthus03476,9.587564911,9.640910563,9.358207869,10.22292462,9.108697936,9.95304196,10.33085176,9.999529466,9.486216765,9.36017483,10.06369077,9.626057131,10.30072217,10.01812791,10.07875361
Ahyacinthus03475,11.76198444,11.98208965,11.53677782,11.9952991,11.56591425,11.68215451,12.27209461,11.85335451,11.49114344,11.39607165,11.49153682,11.24706878,11.60350631,11.73089006,11.97906946
Ahyacinthus03474,11.55880524,11.02454626,10.88011479,9.019305936,10.39471748,10.4389906,11.23801513,11.16284854,10.54285374,10.68298261,10.81990139,9.972457297,11.04827424,10.64318114,10.67310484
Ahyacinthus16059,9.676958402,9.142399926,8.984391506,8.357475831,9.175841424,8.492846195,9.818139105,9.775789819,9.235105746,8.985991451,9.085798005,9.425201804,9.567786268,7.78545565,9.120655744
Ahyacinthus16054,7.593336784,7.609243468,8.110723265,7.561612776,8.610744368,7.050966582,7.906715999,7.733464458,7.583846972,8.065829763,7.539048362,7.762458784,7.309229945,6.47174412,7.876676876
Ahyacinthus16053,9.388484529,9.075632472,8.517061849,7.667004142,8.684777751,8.465070694,7.946516365,9.491686647,8.985777593,9.34816023,9.032162886,8.574653942,8.743377212,6.47174412,7.818161755
Ahyacinthus16052,12.97981879,13.24398223,14.33502531,12.96821277,14.22754278,13.29458422,11.36015507,13.32999166,14.4085978,13.87703165,13.5937796,13.72455902,13.44634588,11.52811129,13.97232254
Ahyacinthus16051,9.162853941,9.699255035,10.48512125,9.765230307,10.81918971,9.606609928,9.312296596,9.956696069,11.08909094,10.35356353,10.13559966,10.31846411,10.89794044,9.758193436,10.09410226
Ahyacinthus16050,11.74363421,11.34697042,10.77016715,9.713453878,10.79960495,10.1243133,9.11347488,11.44608294,10.4450888,10.96080946,10.27451094,9.496146539,10.96976141,6.47174412,10.8047307
Ahyacinthus06531,9.26408598,6.47174412,7.377982009,8.646078123,8.551632144,7.959876516,9.540085837,8.530643981,7.138668515,8.14705995,6.47174412,6.47174412,9.677233637,6.47174412,6.47174412
Ahyacinthus06533,8.298763749,7.626913902,7.192506081,6.47174412,7.961028657,8.370347154,7.24605595,7.215377067,8.385569704,6.970188696,7.493918355,6.47174412,8.572648268,6.47174412,7.651672835
Ahyacinthus06532,7.343721297,7.80289183,7.3500749,6.47174412,8.433644942,7.78639859,7.344204952,8.39357081,8.292584237,9.35897803,7.406273584,7.182829788,7.95327076,7.460561102,8.483393022
Ahyacinthus06539,8.5348923,6.47174412,8.501193729,9.54562582,7.295114005,8.292263592,7.649925205,9.220514486,8.53943441,8.859321378,9.114190034,9.080522767,9.514623514,7.929040928,9.196106876
Ahyacinthus04977,14.16977964,14.21293148,15.4450635,14.88503358,15.06396872,14.22656216,13.11336816,14.23785759,15.49024964,14.89866386,14.52221058,14.79377345,14.40272505,12.28651873,14.58963397
Ahyacinthus04976,7.083304972,6.92765555,7.608847459,7.762137358,6.47174412,6.47174412,6.47174412,7.324939539,6.47174412,7.745769716,7.123162223,6.47174412,7.755600027,6.47174412,8.241325906
Ahyacinthus04975,6.47174412,7.236596967,6.47174412,6.47174412,7.381189293,6.47174412,7.54718085,7.657007458,6.47174412,7.005873084,6.47174412,6.47174412,7.822550679,6.47174412,7.367801199
Ahyacinthus04974,7.505173081,7.757849417,7.431064048,8.49383607,7.557167275,7.835463681,7.989652937,8.007555932,7.623170375,7.354017496,7.950242737,6.47174412,8.229445625,6.47174412,7.440434928
Ahyacinthus04972,7.573340938,7.773081942,7.689648798,7.598060305,8.013501233,7.748022878,7.675557544,7.863039869,8.423933428,7.386761535,7.646967113,8.215905172,7.429807469,8.170446667,7.804709105
Ahyacinthus04971,8.799212107,8.513087012,9.030137327,9.380251252,10.02434924,9.460298101,9.469711782,9.065083551,9.456756137,9.141640021,10.15358217,9.546552099,10.04252998,8.389329647,9.571925688
Ahyacinthus04970,7.748392319,7.812642595,8.679849005,6.47174412,8.865471646,7.734905442,7.471678085,8.500112974,7.90369798,7.737057136,7.565082565,8.11826701,7.629443599,6.47174412,7.913995786
Ahyacinthus04979,10.78268862,10.59214041,10.80775968,11.29842841,10.74830624,10.37715001,10.95685941,10.40429455,10.90265883,10.49454576,10.95370162,11.83215151,10.93929012,11.3822225,12.17358146
Ahyacinthus04978,9.152037883,9.630358781,9.404690711,8.141481252,8.711801331,9.191111085,10.38704051,9.780443339,8.795547043,9.212635479,9.427113703,8.497574649,9.881150588,10.44048676,8.696374661
Ahyacinthus17834,6.47174412,6.47174412,6.47174412,10.25028784,6.47174412,6.47174412,11.55985947,8.476121653,8.820853586,6.787925245,10.16137873,7.418378477,10.43171259,6.47174412,9.220365417
Ahyacinthus09351,7.083304972,7.773081942,7.77034266,6.47174412,7.381189293,7.263204329,7.306478651,8.971912344,8.36593868,7.442574756,8.26644657,7.502897353,7.056148819,6.47174412,7.552154013
Ahyacinthus17830,8.045161694,8.137965372,8.856694295,6.47174412,8.038854804,8.660100304,8.987260384,8.833714875,8.775526364,9.661402889,9.860712135,7.443391518,8.398676449,6.47174412,6.47174412
Ahyacinthus17838,7.588377782,7.02897541,6.47174412,6.47174412,6.47174412,7.608360735,7.447697703,7.041349909,6.47174412,6.47174412,7.758181279,6.47174412,7.936717657,6.47174412,7.488720465
Ahyacinthus17839,7.908644714,8.238844047,7.752281107,6.89205305,7.621373336,8.119278205,7.213813881,8.025254154,7.725467529,7.788257165,7.556486435,6.829975832,7.849988934,6.90010336,7.851064333
Ahyacinthus24045,8.22373943,8.205007819,8.465574416,8.617026461,7.929245118,7.407487036,8.836208352,8.45659797,8.236746367,8.242745494,8.153896467,8.869090851,7.07967136,6.47174412,8.035536638
Ahyacinthus24044,9.903629612,11.24427636,11.28037842,11.14474498,11.30625233,11.42052237,10.69086185,11.11105017,11.19635783,11.61063666,10.77936869,12.01897797,10.91554457,11.30333124,11.38432246
Ahyacinthus24047,11.06760445,11.1504201,11.90951078,11.06767164,11.33936804,10.75996467,10.53070896,11.15256587,11.8262634,11.59148932,11.2002314,11.56178275,11.52067611,10.01259351,11.32833174
Ahyacinthus24046,11.03740069,11.37327742,12.12069125,11.74712408,11.72264642,11.13924273,10.37200632,10.87730431,11.86185998,11.85789667,11.37151115,12.09425971,11.46833948,10.89743039,11.65634087
Ahyacinthus24049,9.308419897,9.5541919,9.258487605,9.040863133,9.322922464,9.83220949,9.671056762,8.839230857,10.99057098,9.551064965,9.467611039,9.52047988,10.26492141,9.520216689,9.551394886
Ahyacinthus20207,6.853975881,7.572879384,6.47174412,6.47174412,6.47174412,7.496780628,7.495011845,7.27222301,6.47174412,6.47174412,7.48461015,6.47174412,7.124034591,6.47174412,6.47174412
Ahyacinthus25797,6.663278768,7.13602691,7.204172728,7.064085696,6.956752443,7.263204329,8.126867407,9.276223671,7.029483999,7.305745347,7.091858663,7.147007647,7.341141879,6.47174412,8.236706923
Ahyacinthus25794,9.15745655,8.435778493,6.869380302,7.903534351,7.93841933,8.975581908,9.555727311,7.302800193,7.873984088,7.6502818,6.47174412,6.47174412,8.582470584,6.47174412,8.728199735
Ahyacinthus02590,11.04635021,11.18371308,10.30514879,11.78641117,10.62012788,11.68921544,12.09888607,11.5171383,10.54285374,11.00550645,11.77581186,10.88797678,11.55118875,12.21773494,11.49193969
Ahyacinthus05925,7.437227787,7.827101723,6.890743295,6.47174412,7.304169378,7.652384222,8.062504864,7.018370716,6.47174412,7.039223707,8.178229621,6.47174412,7.606740741,6.47174412,7.479276796
Ahyacinthus05924,6.820841507,7.372656149,7.615845492,6.47174412,7.313116843,7.637932451,7.235473517,7.700733912,7.406881435,7.155798948,7.138227761,8.516131209,7.309229945,6.47174412,6.47174412
Ahyacinthus25811,6.912681152,7.678062432,6.47174412,6.47174412,7.41316242,7.285567869,6.47174412,7.006492642,6.47174412,6.47174412,7.181377217,6.47174412,7.715294331,6.47174412,6.47174412
Ahyacinthus19437,9.598439433,8.573274847,7.990649224,6.47174412,7.97437772,8.242920034,8.777679453,8.708222551,7.949626293,7.554969549,8.437637781,7.762458784,8.65386323,9.439344926,8.789641646
Ahyacinthus10708,8.984769456,9.245390834,9.364944058,8.952503382,8.613368354,8.660100304,8.845718563,9.032080978,9.433800781,8.744095866,8.822836011,8.215905172,8.694899256,6.47174412,8.46426909
Ahyacinthus10705,10.96938348,10.65078535,11.57260275,14.54475078,11.85138527,13.02580601,9.910164286,10.80890303,11.6869243,11.7391127,12.62987849,13.1175031,11.66715873,13.15277862,12.63690979
Ahyacinthus10704,9.025573455,8.616027241,8.380694609,9.220968045,8.293409521,8.68402559,9.5851127,9.179707463,8.427706298,8.323631905,9.081008199,8.728104347,8.89842613,9.574170916,8.702801426
Ahyacinthus10707,11.06760445,10.99907528,10.48283411,10.02040904,10.63433442,10.77865654,12.00085268,10.9899867,10.89056265,10.72657551,10.99773541,10.68935108,11.36771028,11.19579164,10.34440534
Ahyacinthus10701,9.447844316,9.587341716,9.692891229,8.674498358,9.486564322,8.71333258,9.33732207,9.936034258,9.444442463,9.048897351,9.585852587,8.708387203,9.600597769,8.44287754,9.349666331
Ahyacinthus10700,10.33020875,10.40231134,9.46695628,8.602254119,10.00729159,9.657043121,10.57141825,10.4286614,9.598228392,9.923884017,9.564005124,9.873558401,10.24152868,9.46410126,10.30037818
Ahyacinthus10703,6.988043838,7.188221058,6.47174412,6.47174412,7.321959835,7.081850683,7.45576595,7.458553846,6.47174412,6.903941951,7.152937384,7.365953843,6.47174412,6.47174412,6.47174412
Ahyacinthus10702,8.400986287,8.716012334,8.428928447,6.47174412,8.195072437,8.164919553,8.987260384,8.611601378,7.206210642,7.992346235,8.051205811,7.717612545,8.547760986,6.47174412,8.620112164
Ahyacinthus23428,9.462026731,8.97744069,9.690229871,8.444408907,9.850188031,8.927070797,8.587614755,8.714283696,9.390403341,9.644906045,8.513383174,9.630119576,8.995059695,8.352318168,9.427120889
Ahyacinthus23429,8.26717347,8.97744069,7.301218632,6.47174412,8.209618773,8.660100304,8.516548009,8.375342395,8.654922125,8.150074901,8.013002397,8.778034841,8.496494675,6.47174412,8.731340447
Ahyacinthus23422,8.691012515,9.280603179,9.327484486,8.461098981,9.30733097,8.829793159,8.711221688,8.615954157,8.673731889,9.110463213,7.877479257,8.343742623,8.364308283,6.99542441,8.953336682
Ahyacinthus23423,8.692922194,9.128966648,9.652433289,6.47174412,9.65400881,8.695826783,9.1404314,8.81329262,9.002918881,8.94129262,8.183037256,8.676212942,8.712734309,8.192054518,8.429103182
Ahyacinthus23420,8.272495413,7.974552407,8.3736502,8.357475831,8.504024852,8.526737621,9.324031304,8.490570476,7.711484483,7.856747017,8.904503482,8.561382491,8.480705934,9.455897792,8.444853076
Ahyacinthus23421,8.0954945,8.201571408,8.223622835,6.47174412,7.238296561,7.513585347,9.128943405,8.338067322,7.843430487,7.44855224,8.876900008,7.233172627,8.375869534,8.920099787,6.47174412
Ahyacinthus23426,7.664779585,6.770915349,6.47174412,6.47174412,6.47174412,6.904749433,7.946516365,7.14399838,7.180026983,7.430491479,7.88994723,7.771196997,7.292755783,6.47174412,6.47174412
Ahyacinthus23427,8.379254387,7.188221058,8.174759977,7.064085696,7.857876114,8.137746585,7.994345282,7.535281981,7.583846972,8.194406195,7.530202281,6.47174412,7.606740741,6.47174412,7.838025107
Ahyacinthus23424,6.47174412,6.64467681,10.16453796,6.47174412,7.176457715,6.47174412,9.889108458,8.875434834,6.955504999,7.528175298,8.288634958,6.47174412,6.47174412,6.47174412,6.47174412
Ahyacinthus23425,9.617998276,9.71596543,9.68355441,8.963868183,9.377645982,8.961210298,10.05339317,10.23050774,9.664709999,9.919871913,9.625314985,9.527043538,9.261481043,9.317621123,9.377268094
Ahyacinthus13652,10.53630398,9.858078856,9.166614133,12.82621144,9.882823516,11.40344473,12.29817436,10.20799229,9.486216765,9.783323381,10.1139464,10.54442587,9.068378836,12.0615002,9.99565345
Ahyacinthus13653,11.17789662,10.20079259,9.745090393,11.85749071,9.592733906,10.56137771,12.97213465,10.19417158,10.19711828,9.575888499,10.21157921,10.32718,10.02719239,12.84104649,9.820404618
Ahyacinthus18383,9.707362276,10.57467469,8.363008563,9.632040809,9.254598195,9.223294318,9.694312415,9.737041572,9.508334178,9.710697101,9.585852587,10.18228293,8.977004309,6.47174412,9.286523727
Ahyacinthus18385,9.397608023,9.571478371,9.912818924,10.41641026,9.990026741,9.463646865,8.86687287,9.216348635,10.12366698,10.46305351,10.02754714,9.994574986,10.97418847,9.574170916,9.554837613
Ahyacinthus13657,8.750791079,9.207665311,8.973268696,8.24443701,9.02660325,8.316210204,8.485736632,8.720317124,9.34750582,9.119036508,9.148872547,9.159536536,9.105267511,6.47174412,8.62352206
Ahyacinthus13654,7.083304972,6.94351852,6.47174412,7.762137358,6.47174412,7.694500273,7.616901774,6.47174412,7.062863817,6.787925245,7.28450386,6.47174412,6.47174412,8.606680909,6.47174412
Ahyacinthus19268,7.010743622,7.324458747,7.090650049,6.47174412,6.47174412,6.665970922,7.106451595,7.206863742,6.814612071,6.858600723,7.107715387,7.3793815,7.031583139,6.47174412,7.211683578
Ahyacinthus13655,8.466294836,8.119674876,8.41533497,10.55066088,8.856777649,8.781125683,8.425058772,8.343461176,8.940678345,9.082954872,9.180471463,9.47138269,8.597065894,9.48036518,8.150385381
